status pozyczki,kwota kredytu,wiek,plec,rodzaj zrodla dochodu,miesieczny dochod netto,ktore rolowanie,okres w jakim pobieral dochod,okres w jakim bedzie pobieral dochod,opoznienie splaty
splacona_cz,300.0,55,kobieta,16,1500.0,2,5,48,6
splacona_cz,500.0,44,kobieta,11,1738.57,0,60,48,2
splacona,250.0,60,kobieta,13,1650.0,1,118,48,0
splacona_cz,299.72,63,kobieta,13,714.0,8,225,48,4
splacona_cz,438.67,51,kobieta,11,1577.42,0,208,48,2
splacona_cz,500.0,45,mężczyzna,12,1952.35,0,7,11,3
splacona,200.0,45,mężczyzna,11,2000.0,0,204,48,0
splacona_cz,400.0,63,kobieta,16,2084.79,1,144,48,2
splacona,500.0,28,kobieta,11,2100.0,0,26,48,0
splacona_cz,530.0,63,kobieta,13,1691.3,3,76,48,1
splacona_cz,400.0,69,kobieta,13,1017.0,0,164,48,0
splacona_cz,600.0,40,kobieta,11,1800.0,0,55,48,9
splacona_cz,278.98,39,kobieta,98,1200.0,7,49,48,0
splacona_cz,350.0,71,kobieta,13,729.03,8,260,48,1
splacona_cz,300.0,69,kobieta,13,1027.0,3,195,48,0
splacona_cz,300.0,71,kobieta,13,1000.0,4,67,48,0
splacona,300.0,64,mężczyzna,11,1660.0,0,53,48,0
splacona,300.0,27,mężczyzna,11,1459.0,4,12,48,8
splacona_cz,500.0,64,kobieta,13,3251.0,1,141,48,3
splacona_cz,664.48,64,kobieta,13,930.0,4,97,48,2
splacona,460.0,66,kobieta,13,1013.74,7,116,48,0
splacona,200.0,68,kobieta,13,720.19,5,96,48,2
splacona,500.0,61,kobieta,13,1212.0,7,57,48,0
splacona_cz,200.0,32,kobieta,12,1865.0,4,23,34,1
splacona_cz,400.0,71,kobieta,13,1016.0,0,192,48,0
splacona_cz,400.0,59,kobieta,11,1500.0,6,88,48,2
splacona_cz,600.0,73,kobieta,13,640.0,1,142,48,1
splacona_cz,584.58,66,kobieta,16,892.0,1,204,48,0
windykacja,367.31,62,kobieta,13,1684.0,6,23,48,4450
splacona_cz,400.0,61,kobieta,16,1411.0,4,69,48,3
splacona,400.0,57,kobieta,11,1730.13,0,196,48,12
splacona_cz,900.0,59,kobieta,17,684.0,7,193,48,0
splacona_cz,200.0,62,kobieta,13,997.0,7,82,48,0
splacona_cz,200.0,62,kobieta,13,975.0,7,30,48,8
splacona_cz,315.12,74,mężczyzna,13,960.0,7,143,48,1
splacona_cz,200.0,34,mężczyzna,11,1800.0,7,168,48,1
splacona_cz,300.0,43,kobieta,11,1286.16,0,120,48,4
splacona_cz,299.23,64,kobieta,16,1389.0,2,94,48,1
splacona_cz,500.0,42,kobieta,11,1870.0,0,113,48,0
splacona_cz,700.0,62,kobieta,13,2066.0,7,132,48,1
splacona_cz,265.58,63,kobieta,13,1189.0,7,73,48,1
splacona_cz,300.0,72,mężczyzna,13,562.0,3,84,48,1
splacona_cz,237.13,55,kobieta,16,1045.6,8,15,48,1
splacona_cz,200.0,56,mężczyzna,11,1460.17,4,64,48,1
splacona,281.84,47,kobieta,12,1032.0,7,41,48,12
splacona_cz,300.0,41,kobieta,12,1896.0,1,16,16,5
splacona_cz,300.0,40,kobieta,12,1027.0,7,12,48,4
splacona_cz,200.0,44,mężczyzna,11,2284.23,2,303,48,1
splacona_cz,325.58,53,kobieta,11,2065.98,0,182,48,5
splacona,286.26,50,mężczyzna,11,1400.0,0,17,48,203
splacona_cz,497.15,48,mężczyzna,12,600.0,8,12,27,1
splacona,300.0,55,kobieta,17,864.6,1,5,7,14
splacona_cz,700.0,68,kobieta,13,1431.0,0,250,48,7
splacona_cz,684.58,73,kobieta,13,2534.0,1,130,48,0
splacona,500.0,62,mężczyzna,16,837.0,0,234,48,0
splacona_cz,300.0,71,mężczyzna,13,1420.0,1,56,48,0
windykacja_sp,500.0,32,mężczyzna,11,2180.09,0,53,48,278
splacona_cz,500.0,54,mężczyzna,11,1320.0,7,345,48,0
splacona_cz,300.0,47,kobieta,11,900.0,7,96,48,4
splacona_cz,330.11,65,kobieta,13,840.0,5,116,48,5
splacona_cz,300.0,36,kobieta,12,1200.0,7,12,14,3
windykacja_sp,500.0,36,mężczyzna,11,1186.0,0,13,48,35
splacona_cz,200.0,32,mężczyzna,11,2000.0,1,8,48,0
splacona_cz,200.0,64,mężczyzna,13,1287.66,6,99,48,5
splacona,400.0,47,mężczyzna,99,1400.0,0,19,19,0
splacona_cz,600.0,56,kobieta,12,1350.0,1,25,25,17
splacona,476.83,62,mężczyzna,11,1250.0,0,68,48,14
windykacja,388.49,36,mężczyzna,11,1850.0,2,58,48,4447
windykacja_sp,200.0,43,mężczyzna,12,1500.0,0,38,48,269
splacona_cz,200.0,70,kobieta,16,959.6,7,118,48,0
splacona,400.0,35,kobieta,11,980.11,4,48,48,241
splacona_cz,389.72,55,kobieta,12,1000.0,1,48,48,2
splacona_cz,550.0,55,kobieta,12,1675.0,7,12,12,3
splacona_cz,282.28,49,mężczyzna,11,1600.0,1,345,48,3
splacona_cz,450.0,69,kobieta,13,1019.0,0,136,48,6
windykacja,500.0,51,mężczyzna,11,2400.0,1,255,48,4447
splacona,200.0,42,kobieta,11,1000.0,0,64,48,11
splacona_cz,200.0,73,kobieta,13,730.0,6,564,48,0
splacona,246.46,66,mężczyzna,13,1559.0,2,74,48,0
splacona,300.0,44,kobieta,11,1400.0,1,28,48,0
splacona,230.9,79,kobieta,13,1239.98,5,258,48,0
splacona,437.15,63,kobieta,13,820.0,2,34,48,0
splacona_cz,300.0,50,mężczyzna,13,3900.0,8,33,48,1
splacona_cz,276.75,53,kobieta,11,1050.0,6,37,48,0
splacona,600.0,73,mężczyzna,13,2612.0,0,85,48,0
splacona_cz,207.19,66,kobieta,13,1350.0,6,114,48,1
splacona_cz,300.0,74,kobieta,13,1412.0,1,207,48,0
splacona_cz,441.54,36,kobieta,98,4000.0,7,22,48,3
splacona_cz,247.28,58,kobieta,13,611.0,6,142,48,1
splacona_cz,300.0,71,kobieta,13,729.03,1,260,48,1
windykacja,200.0,46,kobieta,11,1344.9,6,49,48,4445
splacona_cz,202.28,61,mężczyzna,11,3000.0,8,215,48,1
splacona_cz,500.0,76,kobieta,13,1248.0,1,253,48,1
splacona_cz,500.0,61,kobieta,13,1000.0,7,71,48,1
splacona_cz,400.0,64,kobieta,13,917.0,1,79,48,0
splacona_cz,500.0,48,mężczyzna,13,864.34,2,159,48,0
splacona_cz,700.0,69,kobieta,16,980.0,1,134,48,6
splacona,300.0,51,mężczyzna,12,1000.0,5,46,48,0
splacona,300.0,63,mężczyzna,15,1100.79,0,93,48,0
splacona_cz,200.0,22,kobieta,12,700.0,0,3,5,0
splacona_cz,430.0,39,mężczyzna,11,2470.0,4,69,48,2
splacona_cz,300.0,67,mężczyzna,13,2110.0,1,104,48,7
splacona_cz,200.0,57,kobieta,11,1172.2,7,40,48,5
splacona_cz,350.0,55,kobieta,12,1700.0,8,58,48,0
splacona_cz,200.0,58,mężczyzna,11,1800.0,1,164,48,2
splacona,523.43,33,mężczyzna,11,2050.0,2,121,48,1
splacona_cz,624.85,52,kobieta,11,3200.0,7,57,48,5
splacona_cz,537.15,63,kobieta,13,962.0,3,68,48,0
splacona_cz,437.15,62,kobieta,13,1362.0,7,59,48,5
splacona_cz,600.0,44,kobieta,11,1443.0,2,37,48,1
splacona,200.0,21,mężczyzna,17,985.0,8,16,17,11
splacona_cz,235.97,66,mężczyzna,12,1100.0,7,25,36,0
splacona,200.0,76,kobieta,13,616.0,7,249,48,1
